11th April 1939	Othello	John Laurie	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Iago	Raymond Westwell	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Emilia	Joan MacArthur	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st July 2007	Macbeth	Patrick O’Kane	Conall Morrison	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
21st July 2007	Lady Macbeth	Derbhle Crotty	Conall Morrison	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
1937	Iago	Laurence Olivier	Tyrone Guthrie	unknown production company	Old Vic, London
1937	Emilia	Martita Hunt	Tyrone Guthrie	unknown production company	Old Vic, London
1937	Othello	Ralph Richardson	Tyrone Guthrie	unknown production company	Old Vic, London
16th May 1996	Macbeth	Roger Allam	Tim Albery	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
16th May 1996	Lady Macbeth	Brid Brennan	Tim Albery	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1949	Ghost of Hamlet’s Father	Wilfrid Walter	Hugh Hunt	Old Vic Company	New Theatre, London
1949	Ophelia	Yvonne Mitchell	Hugh Hunt	Old Vic Company	New Theatre, London
1949	Hamlet	Michael Redgrave	Hugh Hunt	Old Vic Company	New Theatre, London
1996	Macbeth	Edward York	Rob Swain	unknown production company	New Vic Theatre, Newcastle under Lyme
1996	Lady Macbeth	Shelley Willetts	Rob Swain	unknown production company	New Vic Theatre, Newcastle under Lyme
23rd April 1948	Ophelia	Claire Bloom	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1948	Hamlet	Paul Scofield	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th February 2007	Macbeth	Gabriel Paul Gawin	Grzegorz Bral	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
24th February 2007	Lady Macbeth	Anna Zubrzycki	Grzegorz Bral	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
20th July 2013	Macbeth	Kenneth Branagh	Kenneth Branagh	unknown production company	St Peter’s church, Ancoats, Manchester
20th July 2013	Lady Macbeth	Alex Kingston	Kenneth Branagh	unknown production company	St Peter’s church, Ancoats, Manchester
30th April 1914	Ophelia	Madge Fabian	Patrick Kirwan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1914	Hamlet	Henry B Irving	Patrick Kirwan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1995	Macbeth	Mark Rylance	Mark Rylance	unknown production company	Greenwich Theatre, London
1995	Lady Macbeth	Jane Horrocks	Mark Rylance	unknown production company	Greenwich Theatre, London
2007	Macbeth	Antony Byrne	Edward Kemp	The New Shakespeare Company	Open Air Theatre Regent’s Park London
2007	Lady Macbeth	Sarah Woodward	Edward Kemp	The New Shakespeare Company	Open Air Theatre Regent’s Park London
2013	Macbeth	Joseph Millson	Eve Best	Shakespeare’s Globe	Shakespeare’s Globe
2013	Lady Macbeth	Samantha Spiro	Eve Best	Shakespeare’s Globe	Shakespeare’s Globe
15th August 1914	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th August 1914	Juliet	Dorothy Green	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1996	Macbeth	Robert Beck	director unknown	unknown production company	Stafford Castle
1996	Lady Macbeth	Rula Lenska	director unknown	unknown production company	Stafford Castle
22nd March 1994	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
22nd March 1994	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th July 1961	Macbeth	Alan Dobie	David William	Ludlow Festival Society	Ludlow Castle
9th July 1961	Lady Macbeth	Tobi Weinberg	David William	Ludlow Festival Society	Ludlow Castle
27th April 2013	Macbeth	James McAvoy	Jamie Lloyd	unknown production company	Trafalgar Studios at the Whitehall Theatre, London
27th April 2013	Lady Macbeth	Claire Foy	Jamie Lloyd	unknown production company	Trafalgar Studios at the Whitehall Theatre, London
10th October 1961	Iago	Ian Bannen	Franco Zeffirelli	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th October 1961	Emilia	Peggy Ashcroft	Franco Zeffirelli	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th October 1961	Desdemona	Dorothy Tutin	Franco Zeffirelli	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th October 1961	Othello	John Gielgud	Franco Zeffirelli	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1995	Macbeth	Paul Higgins	Stephen Unwin	English Touring Theatre	UK Tour
1995	Lady Macbeth	Hilary Lyon	Stephen Unwin	English Touring Theatre	UK Tour
6th October 1913	Ophelia	Dorothy Green	director unknown	Royal Shakespeare Company	Tour
6th October 1913	Hamlet	F R Benson	director unknown	Royal Shakespeare Company	Tour
6th October 1913	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Tour
1945	Ghost of Hamlet’s father	Donald Bain	John Gielgud	unknown production company	Far East Tour
1945	Ophelia	Hazel Terry	John Gielgud	unknown production company	Far East Tour
1945	Hamlet	John Gielgud	John Gielgud	unknown production company	Far East Tour
23rd February 2013	Macbeth	Tom Mcgovern	Caroline Devlin	Guildford Shakespeare Co.	Holy Trinity Church, Guildford
23rd February 2013	Lady Macbeth	Johanne Murdock	Caroline Devlin	Guildford Shakespeare Co.	Holy Trinity Church, Guildford
29th January 1953	Iago	Leo McKern	Anthony Quayle	Royal Shakespeare Company	Tour
29th January 1953	Emilia	Joan MacArthur	Anthony Quayle	Royal Shakespeare Company	Tour
29th January 1953	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Tour
29th January 1953	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Tour
15th July 1961	Iago	William Shust	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
15th July 1961	Emilia	Olympia Dukakis	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
15th July 1961	Desdemona	Judy Farnk	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
15th July 1961	Othello	Don Gunderson	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
25th August 1913	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th August 1913	Juliet	Dorothy Green	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1880	Ophelia	Miss Masson	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1880	Hamlet	Barry Sullivan	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th August 1913	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th August 1913	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Iago	Leo McKern	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Emilia	Joan MacArthur	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1995	Macbeth	Jeffery Kissoon	Bill Alexander	Birmingham Repertory Co.	Birmingham Repertory Theatre
1995	Lady Macbeth	Lucy Cohu	Bill Alexander	Birmingham Repertory Co.	Birmingham Repertory Theatre
1958	Macbeth	Michael Hordern	Douglas Seale	unknown production company	Old Vic, London
1958	Lady Macbeth	Beatrix Lehmann	Douglas Seale	unknown production company	Old Vic, London
15th December 1993	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
15th December 1993	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
27th April 1912	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1912	Juliet	Dorothy Green	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1993	Macbeth	Alan Howard	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1993	Lady Macbeth	Anastasia Hille	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
15th March 1958	Macbeth	Albert Finney	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
15th March 1958	Lady Macbeth	June Brown	Bernard Hepton	unknown production company	Birmingham Repertory Theatre
26th July 1911	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th July 1911	Juliet	Constance Collier	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1992	Macbeth	Tony Haygarth	Michael Bogdanov	unknown production company	The Royalty Theatre, London
1992	Lady Macbeth	Lynn Farleigh	Michael Bogdanov	unknown production company	The Royalty Theatre, London
7th April 1959	Iago	Sam Wanamaker	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th April 1959	Emilia	Angela Baddeley	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th April 1959	Desdemona	Mary Ure	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th April 1959	Othello	Paul Robeson	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1925	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1925	Lady Macbeth	Florence Saunders	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1957	Macbeth	Glynn Edwards	Joan Littlewood	Theatre Workshop	Theatre Royal, Stratford East
1957	Lady Macbeth	Eileen Kennally	Joan Littlewood	Theatre Workshop	Theatre Royal, Stratford East
5th May 1913	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th May 1913	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1879	Ophelia	Ellen L Wallis	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1879	Hamlet	Barry Sullivan	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1995	Macbeth	Lennie James	Nicolas Kent	Tricycle Theatre Co.	Tricycle Theatre, London
1995	Lady Macbeth	Helen McCrory	Nicolas Kent	Tricycle Theatre Co.	Tricycle Theatre, London
1991	Macbeth	Michael Pennington	Michael Bogdanov	English Shakespeare Company	Theatre Royal, Bath
1991	Lady Macbeth	Jenny Quayle	Michael Bogdanov	English Shakespeare Company	Theatre Royal, Bath
20th June 1933	Romeo	John Wyse	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th June 1933	Juliet	Rachel Kempson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1908	Romeo	Henry Ainley	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1908	Juliet	Constance Collier	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th June 2000	Macbeth’s Servant	Glenn Chapman	Gregory Doran	Royal Shakespeare Company	Tour
25th June 2000	Macbeth	Antony Sher	Gregory Doran	Royal Shakespeare Company	Tour
25th June 2000	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Tour
20th April 1925	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1925	Lady Macbeth	Florence Saunders	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1930	Macbeth	John Gielgud	Harcourt Williams	Old Vic Co.	Old Vic, London
1930	Lady Macbeth	Martita Hunt	Harcourt Williams	Old Vic Co.	Old Vic, London
1995	Macbeth	Duncan Bell	Philip Franks	Sheffield Crucible Theatre Company	Crucible Theatre, Sheffield
1995	Lady Macbeth	Siobhan Stanley	Philip Franks	Sheffield Crucible Theatre Company	Crucible Theatre, Sheffield
1999	Macbeth’s Servant	Glenn Chapman	Gregory Doran	unknown production company	Theatre Royal, Bath
1999	Macbeth	Antony Sher	Gregory Doran	unknown production company	Theatre Royal, Bath
1999	Lady Macbeth	Harriet Walter	Gregory Doran	unknown production company	Theatre Royal, Bath
17th June 1949	Iago	John Slater	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th June 1949	Emilia	Wynne Clark	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th June 1949	Desdemona	Diana Wynyard	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th June 1949	Othello	Godfrey Tearle	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th October 1994	Macbeth	Timothy West	Helena Kaut-Howson	unknown production company	Clwyd Theatr Cymru, Mold
8th October 1994	Lady Macbeth	Alexandra Mathie	Helena Kaut-Howson	unknown production company	Clwyd Theatr Cymru, Mold
16th November 1999	Macbeth’s Servant	Glenn Chapman	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
16th November 1999	Macbeth	Antony Sher	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
16th November 1999	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
1863	Hamlet	John Wilkes Booth	director unknown	Grover’s Theater	National Stadium, Washington DC
31st August 1991	Macbeth	Peter Woodward	William Gaunt	New Shakespeare Co.	Open Air Theatre, Regent’s Park
31st August 1991	Lady Macbeth	Nichola McAuliffe	William Gaunt	New Shakespeare Co.	Open Air Theatre, Regent’s Park
23rd July 1923	Macbeth	Frank Cellier	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd July 1923	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1912	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1912	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd July 1929	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd July 1929	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1905	Romeo	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1905	Juliet	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th July 1930	Romeo	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th July 1930	Juliet	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th June 1994	Macbeth	Derek Jacobi	Adrian Noble	Royal Shakespeare Company	Tour
25th June 1994	Lady Macbeth	Cheryl Campbell	Adrian Noble	Royal Shakespeare Company	Tour
16th April 1926	Romeo	Sebastian Shaw	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1926	Juliet	Rosaline Courtneidge	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
31st July 1999	Macbeth	Peter McKay	Eddie McKay	The Priory Players	Trinity Street Gardens, Marshall Sutton Jones, Colchester
31st July 1999	Lady Macbeth	Sara Green	Eddie McKay	The Priory Players	Trinity Street Gardens, Marshall Sutton Jones, Colchester
26th April 1923	Macbeth	Frank Cellier	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1923	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th July 1911	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th July 1911	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th May 1989	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
4th May 1989	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
18th April 1929	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th April 1929	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1886	Iago	Mr Thalberg	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1886	Emilia	Winifred Beadnell	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
