13th November 1976	Lady Macbeth	Lindsey Franklin	John Blackmore	The Duke’s Playhouse Company	Duke’s Playhouse Lancaster
26th April 1906	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1906	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1946	Ariel	David O’Brien	Eric Crozier	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1946	Prospero	Robert Harris	Eric Crozier	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st April 1987	Macbeth	Jonathan Pryce	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1st April 1987	Lady Macbeth	Sinead Cusack	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1959	Ariel	Jeanette Sterke	Douglas Seale	unknown production company	Old Vic, London
1959	Prospero	John Phillips	Douglas Seale	unknown production company	Old Vic, London
15th May 2010	Ariel	Kate Sawyer	Mark Leipacher	The Faction	Brockley Jack Theatre
15th May 2010	Prospero	Gareth Fordred	Mark Leipacher	The Faction	Brockley Jack Theatre
12th October 2006	Ariel	Julian Bleach	Rupert Goold	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
12th October 2006	Prospero	Patrick Stewart	Rupert Goold	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1976	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
9th September 1976	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
10th May 1905	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th May 1905	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th September 1983	Ariel	Mark Rylance	Ron Daniels	Royal Shakespeare Company	Barbican Theatre, London
13th September 1983	Prospero	Derek Jacobi	Ron Daniels	Royal Shakespeare Company	Barbican Theatre, London
28th February 1987	Macbeth	Jonathan Pryce	Adrian Noble	Royal Shakespeare Company	Tyne Theatre, Newcastle-upon-Tyne
28th February 1987	Lady Macbeth	Sinead Cusack	Adrian Noble	Royal Shakespeare Company	Tyne Theatre, Newcastle-upon-Tyne
3rd July 1931	Fool	Geoffrey Wilkinson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd July 1931	Lear	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1903	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1903	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th March 1989	Ariel	Duncan Bell	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
18th March 1989	Prospero	John Wood	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1st March 1983	Ariel	Mark Rylance	Ron Daniels	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1st March 1983	Prospero	Derek Jacobi	Ron Daniels	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th April 1931	Fool	Geoffrey Wilkinson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th April 1931	Lear	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2003	Ariel	Daniel Evans	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
2003	Prospero	Derek Jacobi	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
1988	Prospero	Michael Bryant	Peter Hall	National Theatre	Cottesloe Theatre, National Theatre
25th April 1900	Macbeth	Hermann Vezin	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1900	Lady Macbeth	Miss Calhoun	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th August 1982	Ariel	Mark Rylance	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
11th August 1982	Prospero	Derek Jacobi	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th March 1975	Macbeth	Nicol Williamson	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
4th March 1975	Lady Macbeth	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
7th June 1955	Macbeth	Laurence Olivier	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th June 1955	Lady Macbeth	Vivien Leigh	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1931	Fool	Leslie French	Harcourt Williams	Old Vic Co.	Old Vic, London
1931	Lear	John Gielgud	Harcourt Williams	Old Vic Co.	Old Vic, London
14th March 2009	Ariel	Atandwa Kani	Janice Honeyman	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
14th March 2009	Prospero	Antony Sher	Janice Honeyman	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
19th April 1899	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1899	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st November 2002	Ariel	Kananu Kirimi	Michael Boyd	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1st November 2002	Prospero	Malcolm Storry	Michael Boyd	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th November 1996	Ariel	Rachel Sanders	Nancy Meckler	Shared Experience	Wolsey Theatre, Ipswich
9th November 1996	Prospero	Michael Cashman	Nancy Meckler	Shared Experience	Wolsey Theatre, Ipswich
6th October 1930	Ariel	Leslie French	Harcourt Williams	unknown production company	Old Vic, London
6th October 1930	Prospero	John Gielgud	Harcourt Williams	unknown production company	Old Vic, London
9th November 1996	Ariel	Rachel Sanders	Nancy Meckler	Shared Experience	Wolsey Theatre, Ipswich
9th November 1996	Prospero	Michael Cashman	Nancy Meckler	Shared Experience	Wolsey Theatre, Ipswich
16th July 1924	Fool	Mark Turner	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1924	King Lear	Arthur Phillips	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th November 1988	Ariel	Cyril I Nri	Jonathan Miller	unknown production company	Old Vic, London
26th November 1988	Prospero	Max Von Sydow	Jonathan Miller	unknown production company	Old Vic, London
22nd April 1896	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1896	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1930	Ariel	Miriam Adams	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1930	Prospero	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th July 1988	Ariel	Duncan Bell	Nicholas Hytner	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
27th July 1988	Prospero	John Wood	Nicholas Hytner	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
28th April 1930	Ariel	Miriam Adams	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1930	Prospero	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
